coin_page,coin_page-href,ric_id,personality,date,mint,ob_legend,ob_type,re_legend,re_type,brickendonbury,bristol,caistor_by_yarmouth,cambridge,darfield,darfield_2,denbighshire,east_england,edston_peebles_shire,falkirk,muswell_hill,shapwick_villa,st_mary_cray,stevenage,region_a,ain,baden_baden,clavier_3,eauze,eining,elliginies_saint_anne,kempten_lindenberg_3,kirchmatting,koln,mainz,nanterre,niederaschau,pfunz,viuz_faverges,welzheim,wiesbach,wiggensbac,region_b,via_tritone,vicenza,region_c,barza,borgondi,ercsi,francesti,ghirisa,gracic,gunzenhausen,kongen,leskovec,linsberg,muntenesti,nicolaevo,plevna,postojna,reka_devnia,rustschuk,singidunum,taga,uskub,region_d,dura_hoards _3_and_4,haydere,kecel,south_east_turkey,syria,region_e
"1346","http://web3.forest.usf.edu/main/other/severan/coins/1346/","SA RIC 113","Severus Alexander","232","Rome","IMP ALEXANDER PIVS AVG","Head right, laureate bust draped.","P M TR P XI COS III P P","Sol radiate, standing left, raising right hand and holding globe.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"257","http://web3.forest.usf.edu/main/other/severan/coins/257/","C RIC 225","Caracalla","210-213","Rome","ANTONINVS PIVS AVG BRIT","Head, laureate, right.","PROFECTIO AVG","Caracalla in military dress standing right, holding spear: behind, two standards.","1","0","0","0","1","0","1","6","1","0","0","16","0","0","26","0","1","0","0","0","0","0","0","6","0","0","0","0","2","0","0","1","10","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","2","0","61","0","2","3","2","73","0","3","0","5","0","8"
"1461","http://web3.forest.usf.edu/main/other/severan/coins/1461/","SA RIC 222","Severus Alexander","UNDATED 228-231","Rome","IMP SEV ALEXAND AVG","Head right, laureate.","VIRTVS AVG","Virtus standing right, foot on helmet, holding sceptre and parazonium.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","4","0","0","0","1","0","1"
"2118","http://web3.forest.usf.edu/main/other/severan/coins/2118/","SS RIC 244","Septimius Severus","211","Rome","SEVERVS PIVS AVG BRIT","Head, laureate, right.","P M TR P XIX COS III P P","Neptune standing left, right, foot on globe, holding trident in left hand.","0","0","0","0","0","0","0","1","0","0","0","2","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","14","0","0","0","0","0","0"
"1899","http://web3.forest.usf.edu/main/other/severan/coins/1899/","SS RIC 53","Septimius Severus","194-195","Rome","L SEPT SEV PERT AVG IMP IIII","Head, laureate, right.","P M TR P III COS II P P","Minerva standing left, holding spear and round shield.","0","1","0","0","0","0","0","0","0","0","0","20","0","0","21","0","0","1","0","1","1","0","1","1","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","7","0","1","0","0","0","1"
"2185","http://web3.forest.usf.edu/main/other/severan/coins/2185/","SS RIC 303","Septimius Severus","UNDATED 202-210","Rome","SEVERVS PIVS AVG","Head, laureate, right.","VIRT AVGG","Virtus standing left, holding Victory and resting left hand on shield: spear against left side.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"44","http://web3.forest.usf.edu/main/other/severan/coins/44/","C RIC 40","Caracalla","UNDATED (199-200)","Rome","ANTONINVS AVGVSTVS","Bust, laureate, draped, cuirassed, right.","RECTORI ORBIS","Sol standing front, head left, holding globe and spear reversed.","0","1","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","8","0","0","0","2","0","2"
"1816","http://web3.forest.usf.edu/main/other/severan/coins/1816/","SS RIC 513","Septimius Severus","198-202","Eastern","L SEPT SEV AVG IMP XI","Bust, laureate, draped, cuirassed right","SAECVLI FELICITAS","Busts of Caracalla laureate, draped, cuirassed and Geta draped, cuirassed, head bare, facing one another","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"251","http://web3.forest.usf.edu/main/other/severan/coins/251/","C RIC 220","Caracalla","210-213","Rome","ANTONINVS PIVS AVG BRIT","Head, laureate, right.","LIBERALITAS AVG VIII","Liberalitas standing left, holding abacus and cornucopiae (leans on column or sceptre?, left hand empty?)","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","4","1","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2"
"1953","http://web3.forest.usf.edu/main/other/severan/coins/1953/","SS RIC 99","Septimius Severus","197","Rome","L SEPT SEV PERT AVG IMP VIIII","Head, laureate, right.","LIBERO PATRI","Bacchus (Liber) standing front, head left, right hand on head (crowning himself?), holding thrysus in left hand: at feet left, leopard.","0","0","3","1","2","0","1","4","0","0","0","22","0","0","33","0","0","1","1","0","0","0","2","0","0","0","0","0","0","1","0","1","6","0","0","0","0","0","1","5","0","0","0","1","0","0","0","0","5","0","47","5","0","2","0","66","0","0","1","0","2","3"
"828","http://web3.forest.usf.edu/main/other/severan/coins/828/","G RIC 73","Geta","209-210","Rome","IMP CAES P SEPT GETA PIVS AVG","Head, laureate, bearded, right. (?) (Variant: Head, laureate, bearded, right, with aegis on left shoulder.)","CONCORDIAE AVGG","Caracalla and Geta standing right and left, holding spears and clasping right hands.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"120","http://web3.forest.usf.edu/main/other/severan/coins/120/","C RIC 106","Caracalla","208","Rome","ANTONINVS PIVS AVG","Head, laureate, right.","PONTIF TR P XI COS III","Caracalla, laureate, and Geta, bare-headed, seated on platform: between them, Severus standing in priestly garb.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1656","http://web3.forest.usf.edu/main/other/severan/coins/1656/","SS RIC 392A","Septimius Severus","194-195","Eastern","IMP CAE L SEP SEV PERT AVG II CO","Head, laureate, right","INVICTO IMP TROPAEA","Trophy and Arms","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0"
"2096","http://web3.forest.usf.edu/main/other/severan/coins/2096/","SS RIC 223","Septimius Severus","208","Rome","SEVERVS PIVS AVG","Head, laureate, right.","P M TR P XVI COS III P P","Victory advancing left, holding wreath and palm.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1070","http://web3.forest.usf.edu/main/other/severan/coins/1070/","SA RIC 377","Julia Mamaea","UNDATED","Rome","DIVA MAESA AVG","Bust right.","CONSECRATIO","Maesa, holding sceptre, seated left on an eagle bearing her upwards.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1369","http://web3.forest.usf.edu/main/other/severan/coins/1369/","SA RIC 134","Severus Alexander","UNDATED","Rome","IMP C M AVR SEV ALEXANDER AVG","Head right, laureate bust draped.","ANNONA AVG","Annona standing left, holding corn-ears and cornucopiae; at her feet left, modius.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1153","http://web3.forest.usf.edu/main/other/severan/coins/1153/","SA RIC 24","Severus Alexander","UNDATED","Rome","IMP C M AVR SEV ALEXAND AVG","Head right, laureate bust draped.","P M TR P II COS P P","Mars standing left, holding olive-branch and transverse spear reversed.","0","0","0","0","0","0","0","0","0","0","0","0","0","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1714","http://web3.forest.usf.edu/main/other/severan/coins/1714/","SS RIC 430","Septimius Severus","194-195","Eastern","IMP CAE L SEP SEV PERT AVG COS II","Head, laureate, right","VICTORIA","Victory standing left inscribing AVG on shield set on column and holding palm","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"907","http://web3.forest.usf.edu/main/other/severan/coins/907/","SS RIC 612","Julia Domna","193-194 (?)","Eastern","IVLIA DOMNA AVG","Bust of Julia Domna, draped, right, hair waved and coiled at back.","PIETAS","Pietas (?) seated left, holding Victory and sceptre.","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"2279","http://web3.forest.usf.edu/main/other/severan/coins/2279/","SS RIC 563","Julia Domna","196-211","Rome","IVLIA AVGVSTA","Bust of Julia Domna, draped, right, hair waved and coiled at back","MATER CASTRORVM","Julia standing left, sacrificing out of patera over altar round which a serpent coils and holding caduceus; to left are three standards var: sceptre in place of caduceus, no serpent on altar?","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"1419","http://web3.forest.usf.edu/main/other/severan/coins/1419/","SA RIC 182","Severus Alexander","","Rome","IMP C M AVR SEV ALEXAND AVG","Head right, laureate. (Variants: Head right laureate bust draped.)","VIRTVS AVG","Virtus standing right, holding spear reversed in right hand and resting left on shield.","2","0","0","0","2","0","0","2","0","1","0","0","0","1","8","0","0","7","24","0","0","0","2","2","0","1","2","1","1","0","2","0","42","1","0","1","0","0","2","3","0","0","1","4","0","0","0","4","3","0","92","2","1","6","4","122","0","1","0","1","0","2"
"475","http://web3.forest.usf.edu/main/other/severan/coins/475/","E RIC 67","Elagabalus","","Rome","IMP CAES ANTONINVS AVG","Head right, radiate, bust draped. (Variate: Head right, radiate, bust draped and cuirassed.)","FIDES EXERCITVS","Fides seated left, holding eagle and standard; before her, a standard.","1","0","0","0","0","0","2","2","0","0","0","0","0","0","5","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","2","0","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","19","0","1","1","0","24","0","0","0","0","0","0"
"1344","http://web3.forest.usf.edu/main/other/severan/coins/1344/","SA RIC 111","Severus Alexander","232","Rome","IMP ALEXANDER PIVS AVG","Head right, laureate bust draped, (Variants: Head right, laureate bust draped and cuirassed.)","P M TR P XI COS III P P","Sol radiate, standing left, raising right hand and holding globe.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"859","http://web3.forest.usf.edu/main/other/severan/coins/859/","G RIC 102","Geta","203?","Eastern","P SEPTIMIVS GETA CAES","Bust, draped, head bare, right.","BONVS EVENTVS","Bonus Eventus standing left, sacrificing out of patera over lighted altar and holding corn-ears.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"360","http://web3.forest.usf.edu/main/other/severan/coins/360/","C RIC 319B","Caracalla","213-217","Rome","ANTONINVS PIVS AVG GERM","Head, laureate, right.","P M TR P XVII COS III P P","Neptune standing left, setting fort on rock and holding dolphin and trident.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1053","http://web3.forest.usf.edu/main/other/severan/coins/1053/","SA RIC 364","Julia Mamaea","UNDATED","Rome","IVLIA MAMAEA AVG","Bust right.","VESTA","Vesta seated left, holding palladium and sceptre.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2121","http://web3.forest.usf.edu/main/other/severan/coins/2121/","SS RIC 247","Septimius Severus","211","Rome","SEVERVS PIVS AVG BRIT","Head, laureate, right.","P M TR P XIX COS III P P VICT BRIT","Victory advancing right, holding wreath and palm.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2195","http://web3.forest.usf.edu/main/other/severan/coins/2195/","SS RIC 312","Septimius Severus","UNDATED 202-210UNDATED 202-210","Rome","FELICITAS PVBLICA","Busts of Septimius and Julia, facing one another, Septimius laureate, Julia draped, and diademed.","PERPETVA CONCORDIA","Busts of Caracalla, and Geta, both laureate, bearded, facing one another.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1296","http://web3.forest.usf.edu/main/other/severan/coins/1296/","SA RIC 64","Severus Alexander","227","Rome","IMP C M AVR SEV ALEXAND AVG","Head right, laureate bust draped.","P M TR P VI COS II P P","Aequitas standing left, holding scales and cornucopiae.","5","0","0","1","0","0","0","2","0","0","0","0","0","2","10","0","0","6","20","0","1","0","2","5","0","0","4","0","0","0","2","1","41","2","0","2","0","3","1","2","0","0","6","3","0","2","0","1","2","1","133","4","3","3","2","166","0","0","0","0","0","0"
"68","http://web3.forest.usf.edu/main/other/severan/coins/68/","C RIC 58","Caracalla","202","Rome","ANTON P AVG PON TR P V COS","Bust, laureate, draped, cuirassed, right.","ADVENTVS AVGVSTOR","Galley right (with captain, rowers and Emperor: mast and sail, acrostolium and standards).","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1225","http://web3.forest.usf.edu/main/other/severan/coins/1225/","SA RIC 95","Severus Alexander","229","Rome","IMP SEV ALEXAND AVG","Head right, laureate. (Variant: Head right, laureate with slight drapery over left shoulder.)","P M TR P VIII COS III P P","Libertas standing left, holding pileus and transverse sceptre.","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","5","0","0","0","0","0","0","0","1","0","0","0","0","0","7","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","9","1","0","0","0","11","0","0","0","0","0","0"
"1504","http://web3.forest.usf.edu/main/other/severan/coins/1504/","SA RIC 264","Severus Alexander","222","Eastern","IMP C M AVR SEV ALEXAND AVG","Head right, laureate bust draped.","P M TR P COS","Fortuna standing left, holding rudder and cornucopiae; in field, star.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0"
"1999","http://web3.forest.usf.edu/main/other/severan/coins/1999/","SS RIC 138","Septimius Severus","198-200","Rome","L SEPT SEV AVG IMP XI PART MAX","Head, laureate, right.","PROFECT AVGG FEL","Severus on horse prancing right, holding spear.","1","0","0","0","0","0","1","2","0","1","0","0","0","0","5","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","4","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","4","2","0","0","0","8","0","0","0","0","0","0"
